HHI,average_first_publish_to_top10_days,decay_floor,diversity_factor,gini,n_genes_final,n_seasons_completed,run_idx,seed,shannon_diversity,top10_newcomer_rate,top10_share,total_battles
1.06920702141379,9000.0,0.05,0.9999945375736847,0.1356821501981192,10417.0,100.0,41,1441,9.16048084090943,0.0,0.001117061002500766,8235444.0
1.0614444819080089,9000.0,0.05,0.9999946053245591,0.13529447238288642,10487.0,100.0,42,1442,9.167929905139665,0.0,0.001109155468251719,8212103.0
1.0526942510648412,9000.0,0.05,0.9999946058819212,0.1363138733622566,10584.0,100.0,43,1443,9.176343118566152,0.0,0.001100387264163001,8231961.0
1.0657170414492558,9000.0,0.05,0.9999945925774893,0.13490305860835763,10443.0,100.0,44,1444,9.16360025162736,0.0,0.0011132425725403257,8193086.0
1.04417942197236,9000.0,0.05,0.9999947344695952,0.13413252114400628,10651.0,100.0,45,1445,9.183839746821556,0.0,0.0010904810525353714,8402643.0
1.062259207590304,9000.0,0.05,0.9999945691314103,0.13561682701359135,10486.0,100.0,46,1446,9.166980213880892,0.0,0.0011095639526016758,8224781.0
1.062034641601413,9000.0,0.05,0.9999946031100617,0.13535938947331957,10481.0,100.0,47,1447,9.167049419077193,0.0,0.00110993717417972,8284395.0
1.0694162853117952,9000.0,0.05,0.9999945409377775,0.13565523434802365,10414.0,100.0,48,1448,9.160351244219731,0.0,0.0011173708179020587,8228941.0
1.0840072321232033,9000.0,0.05,0.9999944893193181,0.13493626089583816,10269.0,100.0,49,1449,9.146768023114905,0.0,0.001132081311265213,8133819.0
1.0613410531728011,9000.0,0.05,0.9999946332413983,0.1351068258839384,10482.0,100.0,50,1450,9.167942628817245,0.0,0.0011095901391567828,8209866.0
1.0708767077342738,9000.0,0.05,0.9999945788235316,0.1342911653375332,10390.0,100.0,51,1451,9.158576562651973,0.0,0.0011179653524195337,8186420.0
1.0610288820264047,9000.0,0.05,0.9999945806818922,0.13594611239255003,10497.0,100.0,52,1452,9.168338946104639,0.0,0.0011090169586909224,8256698.0
1.0470148697329227,9000.0,0.05,0.9999947075679279,0.13437334919460675,10625.0,100.0,53,1453,9.181121384627826,0.0,0.0010934521992732862,8376289.0
1.0820569497604826,9000.0,0.05,0.9999944733029172,0.13554512484419462,10293.0,100.0,54,1454,9.148631889816366,0.0,0.001130288649115609,8111556.0
1.0504538973900575,9000.0,0.05,0.9999946688594781,0.13467586776697865,10595.0,100.0,55,1455,9.17788360249111,0.0,0.0010968881977854728,8344914.0
1.0585094085010678,9000.0,0.05,0.9999946341683875,0.13504430055799205,10513.0,100.0,56,1456,9.170620305182885,0.0,0.0011061042251627345,8288860.0
1.0567582763645271,9000.0,0.05,0.9999946269119714,0.1350690386029737,10534.0,100.0,57,1457,9.171969743769242,0.0,0.001103830376615156,8280331.0
1.0528132259952645,9000.0,0.05,0.9999946625091789,0.13466556488395204,10570.0,100.0,58,1458,9.175833185552468,0.0,0.001099492410383037,8346976.0
1.054610775555026,9000.0,0.05,0.999994577098814,0.1367871028670396,10569.0,100.0,59,1459,9.174689372911415,0.0,0.0011026037194839583,8289810.0
1.0733109541112662,9000.0,0.05,0.9999945034644987,0.13635483437846546,10380.0,100.0,60,1460,9.156867443897367,0.0,0.0011221135677664522,8147385.0
1.0697338753777736,9000.0,0.05,0.9999945112283132,0.1364867393449495,10417.0,100.0,61,1461,9.160292787323536,0.0,0.001118268215555967,8160426.0
1.0341808874539513,9000.0,0.05,0.9999947847847654,0.1342098286261282,10754.0,100.0,62,1462,9.193609631233446,0.0,0.0010801437569607387,8487143.0
1.0560108056126212,9000.0,0.05,0.9999946597833624,0.13438571635630508,10535.0,100.0,63,1463,9.172640323855036,0.0,0.0011027914581049631,8348137.0
1.0574215702632377,9000.0,0.05,0.9999946298219293,0.13532320451101035,10526.0,100.0,64,1464,9.171573693431984,0.0,0.0011051363303398267,8245362.0
