HHI,alpha,average_first_publish_to_top10_days,diversity_factor,gini,n_genes_final,n_seasons_completed,run_idx,seed,shannon_diversity,top10_newcomer_rate,top10_share,total_battles
1.0590918214751481,0.1,9000.0,0.9999989173885195,0.136139955534822,10517.0,100.0,19,119,9.170201865243834,0.0,0.00110720186255894,8274838.0
1.065711388104889,0.1,9000.0,0.9999989112389556,0.13543480382776854,10451.0,100.0,20,120,9.163821553394307,0.0,0.0011130086641275628,8273223.0
1.062319647678291,0.1,9000.0,0.999998923234892,0.13447676267258019,10475.0,100.0,21,121,9.166754653184165,0.0,0.0011091694397905578,8350045.0
1.0740525089578243,0.1,9000.0,0.9999989109424955,0.1350700536742846,10361.0,100.0,22,122,9.155789370392782,0.0,0.001122386019302181,8119827.0
1.0553848420141565,0.1,9000.0,0.9999989301117282,0.13527432824710786,10544.0,100.0,23,123,9.17362817355268,0.0,0.0011032482844175347,8284568.0
1.0779283847876744,0.1,9000.0,0.9999989020837637,0.13531462194167587,10329.0,100.0,24,124,9.152271301597578,0.0,0.001126085104043725,8121539.0
1.0620550002006492,0.1,9000.0,0.9999989222372361,0.13509240316556995,10479.0,100.0,25,125,9.167234930021387,0.0,0.0011097401147198206,8217747.0
1.0711172779105742,0.1,9000.0,0.9999989115039051,0.13515004907939596,10392.0,100.0,26,126,9.158578395928288,0.0,0.0011190760379342836,8212776.0
1.0544768715308017,0.1,9000.0,0.9999989185475466,0.13630324248041836,10567.0,100.0,27,127,9.1745308517004,0.0,0.0011021014296557171,8289607.0
1.052685654299718,0.1,9000.0,0.9999989293018261,0.13487597739855586,10575.0,100.0,28,128,9.175736857725235,0.0,0.0010992137092012066,8387564.0
1.0624500876009153,0.1,9000.0,0.9999989237536041,0.13489591166451087,10473.0,100.0,29,129,9.166639479078569,0.0,0.0011101238627995904,8171507.0
1.069232773796492,0.1,9000.0,0.99999891647994,0.13481810309209338,10407.0,100.0,30,130,9.160297582939195,0.0,0.0011170080559860008,8188427.0
1.0444337832451258,0.1,9000.0,0.9999989434663324,0.134494720353632,10652.0,100.0,31,131,9.183606896976844,0.0,0.0010908615435651257,8373472.0
1.0800095384189627,0.1,9000.0,0.9999988972320796,0.1361618433266304,10312.0,100.0,32,132,9.150624920206926,0.0,0.001129305848493507,8084099.0
1.042342708925426,0.1,9000.0,0.9999989388877478,0.13519952839894003,10681.0,100.0,33,133,9.18586536399425,0.0,0.0010888097765404195,8456108.0
1.0699940268105357,0.1,9000.0,0.9999989097900931,0.13556141524360088,10406.0,100.0,34,134,9.159739825224182,0.0,0.0011181666494362486,8180949.0
1.048813795833506,0.1,9000.0,0.9999989297255751,0.13545847967127997,10618.0,100.0,35,135,9.179659408132439,0.0,0.0010955984547204292,8312686.0
1.048569917933904,0.1,9000.0,0.9999989312776267,0.1358183192985419,10619.0,100.0,36,136,9.18013873216249,0.0,0.0010961428463412662,8350495.0
1.0398911691441417,0.1,9000.0,0.999998943286506,0.13479575485658044,10704.0,100.0,37,137,9.188115781103305,0.0,0.0010858688424625128,8472135.0
1.0483927813825022,0.1,9000.0,0.9999989374857503,0.1350559633577009,10614.0,100.0,38,138,9.179985997400347,0.0,0.0010956248259190392,8342475.0
1.056977787805896,0.1,9000.0,0.9999989168800517,0.13670572468861755,10541.0,100.0,39,139,9.172548765663917,0.0,0.0011055344313269165,8199819.0
1.0765872000936831,0.1,9000.0,0.9999989080036439,0.13492107771652523,10337.0,100.0,40,140,9.153558760528396,0.0,0.001124715793469146,8145145.0
1.0643803142311252,0.1,9000.0,0.9999989199750804,0.13494061159928825,10456.0,100.0,41,141,9.164818285034835,0.0,0.001111936737403532,8151865.0
1.0598500957233374,0.1,9000.0,0.9999989324634596,0.1336276329956063,10492.0,100.0,42,142,9.168932471438227,0.0,0.0011061789586829672,8313839.0
1.0692562422787637,0.1,9000.0,0.9999989107080193,0.1358651515451044,10413.0,100.0,43,143,9.160551656048865,0.0,0.0011179437322492534,8151442.0
