HHI,average_first_publish_to_top10_days,diversity_factor,gini,n_genes_final,n_seasons_completed,run_idx,season_length_days,seed,shannon_diversity,top10_newcomer_rate,top10_share,total_battles
1.649911589004016,12000.0,0.9999916761224672,0.130815664188724,6741.0,100.0,31,120,3331,8.72481047235379,0.0,0.0017144197992745391,6972286.0
1.6356934062391104,12000.0,0.9999917651288446,0.13024234293198445,6798.0,100.0,32,120,3332,8.733182212567312,0.0,0.0016987378733996361,7060348.0
1.640095563407031,12000.0,0.9999917620456846,0.13084545078097362,6778.0,100.0,33,120,3333,8.730790939829406,0.0,0.0017053811947573372,6879876.0
1.5984685081582177,12000.0,0.9999920696417318,0.1287331596885643,6945.0,100.0,34,120,3334,8.75593386133084,0.0,0.0016598692844767052,7181345.0
1.6230237210695884,12000.0,0.9999918083321774,0.13108685783876142,6853.0,100.0,35,120,3335,8.741498122724883,0.0,0.0016870509038803784,7008314.0
1.6227805852165242,12000.0,0.9999918737697604,0.1301524098213084,6848.0,100.0,36,120,3336,8.741460661256186,0.0,0.0016863838344681028,7008357.0
1.622867304973808,12000.0,0.9999917735870046,0.1319639690086003,6857.0,100.0,37,120,3337,8.741978611962201,0.0,0.0016880071587856722,7049817.0
1.6321699904530198,12000.0,0.9999917470631203,0.13137390403791385,6816.0,100.0,38,120,3338,8.735866729672484,0.0,0.0016968289443376105,7027956.0
1.592633054713006,12000.0,0.9999919696281614,0.13160461938272727,6983.0,100.0,39,120,3339,8.760442125804897,0.0,0.0016569755401888752,7180270.0
1.5896788175571095,12000.0,0.999992014956884,0.13020803922091287,6993.0,100.0,40,120,3340,8.761983435856623,0.0,0.0016513878279504138,7159845.0
1.6186208802497408,12000.0,0.9999918797399358,0.13099778665133482,6867.0,100.0,41,120,3341,8.744273036858532,0.0,0.001683721681239846,7039155.0
1.5869146451652667,12000.0,0.9999921020933873,0.12956182137190725,6998.0,100.0,42,120,3342,8.763545670739918,0.0,0.0016491409910447954,7179328.0
1.6050392292172422,12000.0,0.9999919073227735,0.13110976799732396,6929.0,100.0,43,120,3343,8.752825212752244,0.0,0.0016686499230348928,7120797.0
1.6161522635611445,12000.0,0.9999918444669774,0.1311733647176217,6882.0,100.0,44,120,3344,8.745677363215743,0.0,0.0016801633111428137,7090874.0
1.653838042930856,12000.0,0.9999916673236005,0.13076997919440436,6724.0,100.0,45,120,3345,8.722656538273366,0.0,0.001718698002301016,6946937.0
1.6033944732859449,12000.0,0.999991947934379,0.13004035649985485,6933.0,100.0,46,120,3346,8.753220829537428,0.0,0.0016652954816934633,7118968.0
1.6207694759700153,12000.0,0.9999918784946116,0.13058693968101243,6857.0,100.0,47,120,3347,8.742921370431947,0.0,0.0016852091335080837,6965716.0
1.5998419844675982,12000.0,0.9999919077684949,0.13182992078329628,6954.0,100.0,48,120,3348,8.755940509764896,0.0,0.0016642647404636875,7141644.0
1.610961818456888,12000.0,0.9999919144726944,0.12977001904332783,6900.0,100.0,49,120,3349,8.748254554574665,0.0,0.0016726310229990791,7056699.0
1.0901504930422072,18000.0,0.9999945885514921,0.12489785449776085,10184.0,100.0,0,180,4300,9.137075765128513,0.0,0.0011257555175731525,15439568.0
1.0846506453465514,18000.0,0.9999946189060069,0.12490036061176793,10235.0,100.0,1,180,4301,9.142332218928322,0.0,0.0011201531768427321,15633648.0
1.0895355209631488,18000.0,0.9999946193032816,0.12411515038445439,10184.0,100.0,2,180,4302,9.137524279313062,0.0,0.001124667658641634,15517046.0
1.0940897916917538,18000.0,0.999994570608579,0.12477213629109236,10147.0,100.0,3,180,4303,9.133567514948139,0.0,0.0011296731651081323,15517416.0
1.096085978372946,18000.0,0.9999945681133187,0.12452412076610207,10127.0,100.0,4,180,4304,9.131517536147639,0.0,0.0011315497465780146,15385957.0
1.0985588947746012,18000.0,0.9999945666521287,0.12413062993629025,10102.0,100.0,5,180,4305,9.12915528578743,0.0,0.0011337947653880555,15432109.0
1.1032604786647906,18000.0,0.9999945382074953,0.12492811908440056,10060.0,100.0,6,180,4306,9.125275917527745,0.0,0.0011397621944997467,15362888.0
1.0888792406983165,18000.0,0.9999946087663718,0.12454195123037466,10193.0,100.0,7,180,4307,9.138266801074689,0.0,0.001124278519669471,15578231.0
1.0772530057643386,18000.0,0.9999946663723109,0.1233072290118362,10303.0,100.0,8,180,4308,9.148482542882435,0.0,0.0011103756122879667,15905876.0
1.0952163368836647,18000.0,0.9999945774926604,0.12455914722166213,10134.0,100.0,9,180,4309,9.132350437615356,0.0,0.0011308581031106827,15404746.0
1.0947661081284166,18000.0,0.9999946000064416,0.12379360809486419,10134.0,100.0,10,180,4310,9.13261597827188,0.0,0.0011297508118955982,15431888.0
1.1078654681434166,18000.0,0.9999944864486701,0.12550955048541146,10024.0,100.0,11,180,4311,9.12126993536565,0.0,0.0011446304497761636,15294263.0
1.0958152940355617,18000.0,0.9999945426730649,0.12515411340194976,10135.0,100.0,12,180,4312,9.13196800470092,0.0,0.0011315196306079197,15473039.0
1.0911787751386393,18000.0,0.9999946289099692,0.12410775080309486,10165.0,100.0,13,180,4313,9.136029425976545,0.0,0.0011268536518721818,15591457.0
1.1094601262426849,18000.0,0.9999944864595509,0.1254987924694829,10008.0,100.0,14,180,4314,9.119703296894548,0.0,0.0011464890068575576,15261562.0
1.1032052614523018,18000.0,0.9999945261500652,0.12433657020221685,10063.0,100.0,15,180,4315,9.12497618763468,0.0,0.0011384214987500963,15329658.0
1.0863436805587376,18000.0,0.9999946346945403,0.12430234022801868,10214.0,100.0,16,180,4316,9.140482503107043,0.0,0.0011216589236902076,15637413.0
1.094184562680737,18000.0,0.999994604753245,0.12383206195117728,10139.0,100.0,17,180,4317,9.133209722199224,0.0,0.0011292610111099484,15464270.0
1.0900434936727548,18000.0,0.9999945794420629,0.1250799147196274,10187.0,100.0,18,180,4318,9.13718463314485,0.0,0.0011256632707902306,15589875.0
1.0852797460263097,18000.0,0.9999946113267566,0.12467976781601828,10230.0,100.0,19,180,4319,9.141371739804308,0.0,0.0011203497644157274,15720481.0
1.0948027408018335,18000.0,0.9999945835716398,0.12472016499091758,10137.0,100.0,20,180,4320,9.132964123030103,0.0,0.001130780814759126,15390211.0
1.0818736755245022,18000.0,0.9999946244762364,0.1252238791506938,10263.0,100.0,21,180,4321,9.144884834123612,0.0,0.001117568976422701,15604691.0
1.0768224495246512,18000.0,0.9999946784828208,0.12425662812825199,10305.0,100.0,22,180,4322,9.149287963263202,0.0,0.0011116662899407275,15689374.0
1.0866130098285383,18000.0,0.9999945972728028,0.1250200904604023,10219.0,100.0,23,180,4323,9.140315959370916,0.0,0.0011220544871544448,15442326.0
1.0686577407459668,18000.0,0.999994750075966,0.12373975670049775,10377.0,100.0,24,180,4324,9.156784357170288,0.0,0.001103323998733324,15975068.0
1.0857954425172573,18000.0,0.9999946046593073,0.12439274287265462,10226.0,100.0,25,180,4325,9.140963815249444,0.0,0.0011203116180086153,15808159.0
1.092739908735832,18000.0,0.9999946138385462,0.12415777970710082,10152.0,100.0,26,180,4326,9.134513372147945,0.0,0.0011283396357963168,15423472.0
1.0714836007423423,18000.0,0.9999946831828382,0.12496297687316178,10361.0,100.0,27,180,4327,9.154414812673869,0.0,0.0011066332880003344,15875839.0
1.093867685243977,18000.0,0.999994567149469,0.12468405708788358,10150.0,100.0,28,180,4328,9.133670820426701,0.0,0.0011291771779326392,15604280.0
1.0707801494418292,18000.0,0.9999947463236175,0.12315174309565384,10355.0,100.0,29,180,4329,9.154560072939509,0.0,0.0011047955962089513,15968656.0
1.0877345421389513,18000.0,0.9999946131224702,0.12495429859649056,10204.0,100.0,30,180,4330,9.139328742658961,0.0,0.001123711125404096,15573078.0
1.090220227421415,18000.0,0.9999945513377682,0.1253955165274646,10191.0,100.0,31,180,4331,9.137227614484432,0.0,0.0011255669009406562,15631265.0
1.087789193540663,18000.0,0.9999946921687399,0.12320776080114794,10187.0,100.0,32,180,4332,9.138944028581472,0.0,0.0011232569373980194,15513527.0
1.0943054302010626,18000.0,0.9999945695407095,0.12498405553102913,10145.0,100.0,33,180,4333,9.13329760319801,0.0,0.0011302320954886507,15561311.0
1.1092320144199757,18000.0,0.9999944828933903,0.1250677016314947,10011.0,100.0,34,180,4334,9.119780451716876,0.0,0.0011454285908914059,15327900.0
1.107642750622554,18000.0,0.9999944926096598,0.12563000607679276,10025.0,100.0,35,180,4335,9.121515987220828,0.0,0.0011447372290362995,15278382.0
1.0983373956047193,18000.0,0.9999945483457078,0.124975424945773,10108.0,100.0,36,180,4336,9.129731335228646,0.0,0.0011343565884227862,15379871.0
1.0762584523076921,18000.0,0.9999946925631622,0.12388380106751505,10308.0,100.0,37,180,4337,9.149598256764936,0.0,0.0011108302388114816,15883973.0
1.0897043468132153,18000.0,0.9999946398065939,0.12324796614953178,10178.0,100.0,38,180,4338,9.137137227991767,0.0,0.0011240758953631553,15571060.0
1.0782589938883318,18000.0,0.9999946585008266,0.12462286737258543,10294.0,100.0,39,180,4339,9.148077140131631,0.0,0.0011133553813275493,15741467.0
1.1117286203545151,18000.0,0.9999944780854377,0.1255934523096713,9987.0,100.0,40,180,4340,9.117830796961664,0.0,0.0011490645463410974,15219416.0
1.0844646728857763,18000.0,0.9999946473069437,0.12360757789428331,10231.0,100.0,41,180,4341,9.141763977952007,0.0,0.0011187361117356875,15753671.0
1.089215453808508,18000.0,0.9999946546014921,0.12282635070414673,10180.0,100.0,42,180,4342,9.137505975603824,0.0,0.0011232723369027505,15719712.0
1.0920477528001853,18000.0,0.9999945806176075,0.12514577421806414,10166.0,100.0,43,180,4343,9.135443499264198,0.0,0.0011281508102565676,15549407.0
1.0729403637875456,18000.0,0.9999946662989531,0.1252479658534337,10349.0,100.0,44,180,4344,9.153306270566896,0.0,0.0011083031464935553,15845745.0
1.0902446347348635,18000.0,0.9999946417690262,0.12330295910872131,10172.0,100.0,45,180,4345,9.136550103985023,0.0,0.0011248569613218264,15489864.0
1.097005714073159,18000.0,0.9999945562761878,0.12487452999986598,10120.0,100.0,46,180,4346,9.130850600828381,0.0,0.0011328472442892323,15318275.0
1.0996457105736859,18000.0,0.9999945172061452,0.12620370272201392,10101.0,100.0,47,180,4347,9.128891473995896,0.0,0.0011369609600302927,15245019.0
1.098495430761668,18000.0,0.9999945992431228,0.12372506583923523,10096.0,100.0,48,180,4348,9.129231396089615,0.0,0.00113397714281985,15335319.0
1.0812730963081065,18000.0,0.9999946735055304,0.12363521307559347,10259.0,100.0,49,180,4349,9.144944653823572,0.0,0.0011157804210861115,15775388.0
